video_id,comment_id,author,author_profile_image_url,author_channel_url,author_channel_id,comment,published_at,updated_at,like_count,viewer_rating,can_rate,is_reply,parent_id,channel_id
qtHTI5dzDn0,UgwYqBAh4xuY1uTstmN4AaABAg,@geleia0,https://yt3.ggpht.com/nrwA5erjqaDKmVh5Rs_kUPetdZBQ6pxrZeJjGLFBTzWy9xyJ9ZP7aMHUE8svznVxexB_i9brajQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@geleia0,UCEfGV5hx2VrXl4jOUnG0MRQ,"Eu desmascarei 50 Mitos de Minecraft na VIDA REAL, vai lá ver clicando no link: https://youtu.be/8iIIiWw0IdU",2022-06-27T20:39:33Z,2022-06-27T20:39:33Z,130,none,True,False,,UCEfGV5hx2VrXl4jOUnG0MRQ
qtHTI5dzDn0,UgwYqBAh4xuY1uTstmN4AaABAg.9cn8bk5pBfe9d6QzMOgCLG,@Leandroasarti,https://yt3.ggpht.com/M8U29pVW8QQ2MscOC8-6RgI7nDtYp3FR5YGYPqY2ojZS9MkFRc2XwR0L0Q7zR6i7EYc_Ntvkkw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Leandroasarti,UCEMr-f1DLlQzVZQVATltsrg,"LUCAS 
Havia mais jfbddubfbbf






 








LUCAS  4+4=",2022-07-05T17:44:52Z,2022-07-05T17:44:52Z,4,none,True,True,UgwYqBAh4xuY1uTstmN4AaABAg,UCEfGV5hx2VrXl4jOUnG0MRQ
qtHTI5dzDn0,UgwYqBAh4xuY1uTstmN4AaABAg.9cn8bk5pBfe9dlk23fo7DY,@Bobesponja_louco1223,https://yt3.ggpht.com/vof5cC_ZOKknU7KRy9QLeqWQgZDiyVkdUCje4HvYvTrEEGZwoBHj-JGEpJuZEM7EMSUu5qLH=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Bobesponja_louco1223,UCjID7ug6bxzkzLpzpCqzvfA,Kkkkk 😂👌👌👌 10/10 adoro você geleia,2022-07-22T04:08:14Z,2022-07-22T04:08:14Z,1,none,True,True,UgwYqBAh4xuY1uTstmN4AaABAg,UCEfGV5hx2VrXl4jOUnG0MRQ
qtHTI5dzDn0,UgwYqBAh4xuY1uTstmN4AaABAg.9cn8bk5pBfe9e19JxuY9vb,@andrerauangame,https://yt3.ggpht.com/UNeiEqXFSR4RldPuHWYszX_lRH-ne-pCalc3fVZLUBFCP90RBLpD94nEeXDBKq2WJ-Nh9L6q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@andrerauangame,UCmQ-GytGm7JaXyXCW3vEPxg,ANDRE,2022-07-28T13:05:43Z,2022-07-28T13:05:43Z,1,none,True,True,UgwYqBAh4xuY1uTstmN4AaABAg,UCEfGV5hx2VrXl4jOUnG0MRQ
qtHTI5dzDn0,UgwYqBAh4xuY1uTstmN4AaABAg.9cn8bk5pBfe9e6GOZtsM72,@neroibagames2669,https://yt3.ggpht.com/BpVpvqRxR1SLCRzfKNdAa1ss8PmBThAz_8Owz9dPBInghDNcZ1lTDNkmep0i89jf6Y_SCIZR4zI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@neroibagames2669,UCB2dZ2Iq2BOW7D_p3tSmZHQ,"KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK
GELEIA",2022-07-30T12:43:43Z,2022-07-30T12:43:43Z,1,none,True,True,UgwYqBAh4xuY1uTstmN4AaABAg,UCEfGV5hx2VrXl4jOUnG0MRQ
qtHTI5dzDn0,UgwYqBAh4xuY1uTstmN4AaABAg.9cn8bk5pBfe9e7zMmyxLpR,@irmaowilian2117,https://yt3.ggpht.com/ytc/AIdro_kfYIq66bcE1L0GVwzhmLv7bay0FWwj8Ia5Q3ufJjQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@irmaowilian2117,UCQGBtzUz90X1FYpKgHDYs5A,💖💖💖💖💖🥰🥰🥰🥰😸,2022-07-31T04:44:40Z,2022-07-31T04:44:40Z,2,none,True,True,UgwYqBAh4xuY1uTstmN4AaABAg,UCEfGV5hx2VrXl4jOUnG0MRQ
qtHTI5dzDn0,UgwYqBAh4xuY1uTstmN4AaABAg.9cn8bk5pBfe9fATXrPah9X,@ernestinamariaresende615,https://yt3.ggpht.com/ytc/AIdro_k5YJqB02aLsJZ88WDCV2tNBvYjZj-MMN0SL6wWV8eBwIqr=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ernestinamariaresende615,UCqDli3ovGp-hXCFbjaoZ9WQ,12329,2022-08-26T00:26:56Z,2022-08-26T00:26:56Z,1,none,True,True,UgwYqBAh4xuY1uTstmN4AaABAg,UCEfGV5hx2VrXl4jOUnG0MRQ
qtHTI5dzDn0,UgwYqBAh4xuY1uTstmN4AaABAg.9cn8bk5pBfe9favXN0Bpa2,@josefavicente4638,https://yt3.ggpht.com/ytc/AIdro_mFvib3XcWXMRDefUCAXYwOeIF1PdfeJX_DgYoVUfk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@josefavicente4638,UCJNwL-iGRuYWzv_ksy08Xhw,🏅🏆🎆♦️,2022-09-05T16:19:46Z,2022-09-05T16:19:46Z,1,none,True,True,UgwYqBAh4xuY1uTstmN4AaABAg,UCEfGV5hx2VrXl4jOUnG0MRQ
qtHTI5dzDn0,UgwYqBAh4xuY1uTstmN4AaABAg.9cn8bk5pBfe9fbECO2r1hZ,@MariaFlores-jk8ed,https://yt3.ggpht.com/ytc/AIdro_nZa2L5tvX7AvSd4Ge5CNES4grhI0iSwAR0FOEKVgy-ONyNf84-qq6U12ADeVbgPcot_Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@MariaFlores-jk8ed,UCj_zihN7YNJsgZ1EySBlOpQ,Oi Geleia  Tudo bem,2022-09-05T19:11:40Z,2022-09-05T19:11:40Z,1,none,True,True,UgwYqBAh4xuY1uTstmN4AaABAg,UCEfGV5hx2VrXl4jOUnG0MRQ
qtHTI5dzDn0,UgwYqBAh4xuY1uTstmN4AaABAg.9cn8bk5pBfe9fhgh9V2fmC,@Bnjamin0869,https://yt3.ggpht.com/510-DNq39Cl1um2xWGpkqSdbus1KgiZOWlxFe7s2m2XAi5OCpR5o4NR2iJWkpXjWtzXSE8Fasg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Bnjamin0869,UCtFdeeQRgqyg30Q2hRoxxRg,❤️❤️❤️,2022-09-08T07:24:51Z,2022-09-08T07:24:51Z,0,none,True,True,UgwYqBAh4xuY1uTstmN4AaABAg,UCEfGV5hx2VrXl4jOUnG0MRQ
